district,week,program_count,available_count,low_cost_share,indoor_share,category_diversity,age_group,availability_share,count_scaled,diversity_scaled,choice_index
양천구,35,3,0,1.0,1.0,2,4-6세,0.0,0.058823529411764705,0.14285714285714285,29.915966386554626
양천구,36,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
양천구,37,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
양천구,38,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
양천구,39,2,0,1.0,0.0,1,4-6세,0.0,0.0392156862745098,0.07142857142857142,17.801120448179272
양천구,40,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
양천구,41,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
양천구,42,2,0,1.0,1.0,1,4-6세,0.0,0.0392156862745098,0.07142857142857142,27.801120448179272
양천구,43,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
양천구,44,2,0,1.0,1.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,29.229691876750703
양천구,45,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
양천구,46,1,0,1.0,1.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,27.11484593837535
양천구,47,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
양천구,48,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
양천구,49,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
양천구,50,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
양천구,51,2,0,1.0,1.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,29.229691876750703
양천구,52,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
강서구,1,20,14,1.0,0.95,5,4-6세,0.7,0.39215686274509803,0.35714285714285715,59.368347338935564
강서구,2,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
강서구,3,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
강서구,4,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
강서구,5,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
강서구,6,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
강서구,7,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
강서구,8,3,0,1.0,0.3333333333333333,3,4-6세,0.0,0.058823529411764705,0.21428571428571427,24.677871148459385
강서구,9,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
강서구,10,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
강서구,11,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
강서구,12,1,1,1.0,1.0,1,4-6세,1.0,0.0196078431372549,0.07142857142857142,47.11484593837535
강서구,13,12,10,1.0,0.9166666666666666,3,4-6세,0.8333333333333334,0.23529411764705882,0.21428571428571427,53.35434173669468
강서구,14,8,6,1.0,0.75,5,4-6세,0.75,0.1568627450980392,0.35714285714285715,50.13305322128851
강서구,15,3,1,1.0,0.6666666666666666,3,4-6세,0.3333333333333333,0.058823529411764705,0.21428571428571427,34.67787114845938
강서구,16,6,4,1.0,0.0,4,4-6세,0.6666666666666666,0.11764705882352941,0.2857142857142857,38.16526610644257
강서구,17,18,6,1.0,0.2777777777777778,7,4-6세,0.3333333333333333,0.35294117647058826,0.5,46.79738562091503
강서구,18,20,14,1.0,0.35,7,4-6세,0.7,0.39215686274509803,0.5,56.22549019607843
강서구,19,6,3,1.0,0.0,3,4-6세,0.5,0.11764705882352941,0.21428571428571427,33.403361344537814
강서구,20,14,10,1.0,0.5714285714285714,5,4-6세,0.7142857142857143,0.27450980392156865,0.35714285714285715,51.75070028011205
강서구,21,3,2,1.0,0.6666666666666666,1,4-6세,0.6666666666666666,0.058823529411764705,0.07142857142857142,38.4873949579832
강서구,22,1,1,1.0,1.0,1,4-6세,1.0,0.0196078431372549,0.07142857142857142,47.11484593837535
강서구,23,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
강서구,24,3,0,1.0,1.0,1,4-6세,0.0,0.058823529411764705,0.07142857142857142,28.4873949579832
강서구,25,2,0,1.0,0.5,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,24.229691876750703
강서구,26,2,0,1.0,1.0,1,4-6세,0.0,0.0392156862745098,0.07142857142857142,27.801120448179272
강서구,27,3,1,1.0,0.0,3,4-6세,0.3333333333333333,0.058823529411764705,0.21428571428571427,28.011204481792717
강서구,28,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
강서구,29,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
강서구,30,1,0,1.0,1.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,27.11484593837535
강서구,31,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
강서구,32,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
강서구,33,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
강서구,34,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
강서구,35,2,0,1.0,0.5,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,24.229691876750703
강서구,36,1,0,1.0,1.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,27.11484593837535
강서구,37,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
강서구,38,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
강서구,39,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
강서구,40,4,1,1.0,0.0,2,4-6세,0.25,0.0784313725490196,0.14285714285714285,25.60224089635854
강서구,41,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
강서구,42,4,0,1.0,0.25,4,4-6세,0.0,0.0784313725490196,0.2857142857142857,25.9593837535014
강서구,43,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
강서구,44,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
강서구,45,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
강서구,46,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
강서구,47,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
강서구,48,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
강서구,49,3,1,1.0,0.0,2,4-6세,0.3333333333333333,0.058823529411764705,0.14285714285714285,26.58263305322129
강서구,50,1,0,1.0,1.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,27.11484593837535
강서구,51,4,3,1.0,0.0,2,4-6세,0.75,0.0784313725490196,0.14285714285714285,35.602240896358545
강서구,52,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
구로구,1,27,27,1.0,0.37037037037037035,5,4-6세,1.0,0.5294117647058824,0.35714285714285715,64.37597261126673
구로구,2,2,1,1.0,0.0,1,4-6세,0.5,0.0392156862745098,0.07142857142857142,27.801120448179272
구로구,3,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
구로구,4,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
구로구,5,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
구로구,6,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
구로구,7,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
구로구,8,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
구로구,9,2,1,1.0,1.0,2,4-6세,0.5,0.0392156862745098,0.14285714285714285,39.22969187675071
구로구,10,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
구로구,11,3,3,1.0,0.6666666666666666,2,4-6세,1.0,0.058823529411764705,0.14285714285714285,46.582633053221286
구로구,12,3,0,1.0,0.0,2,4-6세,0.0,0.058823529411764705,0.14285714285714285,19.915966386554622
구로구,13,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
구로구,14,7,5,1.0,0.14285714285714285,3,4-6세,0.7142857142857143,0.13725490196078433,0.21428571428571427,39.80392156862745
구로구,15,8,5,1.0,0.25,3,4-6세,0.625,0.1568627450980392,0.21428571428571427,39.77591036414566
구로구,16,6,1,1.0,0.16666666666666666,5,4-6세,0.16666666666666666,0.11764705882352941,0.35714285714285715,31.26050420168067
구로구,17,16,5,1.0,0.3125,5,4-6세,0.3125,0.3137254901960784,0.35714285714285715,42.49824929971989
구로구,18,7,4,1.0,0.2857142857142857,5,4-6세,0.5714285714285714,0.13725490196078433,0.35714285714285715,41.23249299719888
구로구,19,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
구로구,20,16,10,1.0,0.625,5,4-6세,0.625,0.3137254901960784,0.35714285714285715,51.87324929971988
구로구,21,16,7,1.0,0.375,4,4-6세,0.4375,0.3137254901960784,0.2857142857142857,44.19467787114846
구로구,22,11,3,1.0,0.0,2,4-6세,0.2727272727272727,0.21568627450980393,0.14285714285714285,30.86070791953145
구로구,23,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
구로구,24,2,0,1.0,0.0,1,4-6세,0.0,0.0392156862745098,0.07142857142857142,17.801120448179272
구로구,25,5,1,1.0,0.0,2,4-6세,0.2,0.09803921568627451,0.14285714285714285,25.288515406162464
구로구,26,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
구로구,27,3,0,1.0,0.0,2,4-6세,0.0,0.058823529411764705,0.14285714285714285,19.915966386554622
구로구,28,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
구로구,29,5,0,1.0,0.2,5,4-6세,0.0,0.09803921568627451,0.35714285714285715,27.574229691876752
구로구,30,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
구로구,31,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
구로구,32,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
구로구,33,3,0,1.0,0.0,1,4-6세,0.0,0.058823529411764705,0.07142857142857142,18.487394957983195
구로구,34,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
구로구,35,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
구로구,36,3,0,1.0,0.3333333333333333,3,4-6세,0.0,0.058823529411764705,0.21428571428571427,24.677871148459385
구로구,37,4,0,1.0,0.25,1,4-6세,0.0,0.0784313725490196,0.07142857142857142,21.673669467787114
구로구,38,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
구로구,39,4,0,1.0,0.0,3,4-6세,0.0,0.0784313725490196,0.21428571428571427,22.030812324929972
구로구,40,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
구로구,41,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
구로구,42,2,0,1.0,0.5,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,24.229691876750703
구로구,43,4,1,1.0,0.0,2,4-6세,0.25,0.0784313725490196,0.14285714285714285,25.60224089635854
구로구,44,6,1,1.0,0.16666666666666666,3,4-6세,0.16666666666666666,0.11764705882352941,0.21428571428571427,28.403361344537814
구로구,45,3,0,1.0,0.0,2,4-6세,0.0,0.058823529411764705,0.14285714285714285,19.915966386554622
구로구,46,1,1,1.0,0.0,1,4-6세,1.0,0.0196078431372549,0.07142857142857142,37.11484593837535
구로구,47,1,0,1.0,1.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,27.11484593837535
구로구,48,3,0,1.0,0.0,3,4-6세,0.0,0.058823529411764705,0.21428571428571427,21.344537815126053
구로구,49,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
구로구,50,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
구로구,51,2,0,1.0,0.0,1,4-6세,0.0,0.0392156862745098,0.07142857142857142,17.801120448179272
구로구,52,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
금천구,1,2,2,1.0,1.0,1,4-6세,1.0,0.0392156862745098,0.07142857142857142,47.801120448179276
금천구,2,1,1,1.0,1.0,1,4-6세,1.0,0.0196078431372549,0.07142857142857142,47.11484593837535
금천구,3,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
금천구,4,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
금천구,5,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
금천구,6,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
금천구,7,1,1,1.0,1.0,1,4-6세,1.0,0.0196078431372549,0.07142857142857142,47.11484593837535
금천구,8,1,1,1.0,1.0,1,4-6세,1.0,0.0196078431372549,0.07142857142857142,47.11484593837535
금천구,9,2,0,1.0,1.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,29.229691876750703
금천구,10,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
금천구,11,4,3,1.0,1.0,2,4-6세,0.75,0.0784313725490196,0.14285714285714285,45.602240896358545
금천구,12,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
금천구,13,1,0,1.0,1.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,27.11484593837535
금천구,14,1,1,1.0,1.0,1,4-6세,1.0,0.0196078431372549,0.07142857142857142,47.11484593837535
금천구,15,2,0,1.0,1.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,29.229691876750703
금천구,16,1,0,1.0,1.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,27.11484593837535
금천구,17,2,1,1.0,0.5,2,4-6세,0.5,0.0392156862745098,0.14285714285714285,34.2296918767507
금천구,18,7,4,1.0,0.7142857142857143,4,4-6세,0.5714285714285714,0.13725490196078433,0.2857142857142857,44.08963585434174
금천구,19,3,2,1.0,0.3333333333333333,3,4-6세,0.6666666666666666,0.058823529411764705,0.21428571428571427,38.011204481792724
금천구,20,15,15,1.0,0.3333333333333333,9,4-6세,1.0,0.29411764705882354,0.6428571428571429,61.484593837535016
금천구,21,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
금천구,22,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
금천구,23,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
금천구,24,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
금천구,25,1,0,1.0,1.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,27.11484593837535
금천구,26,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
금천구,27,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
금천구,28,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
금천구,29,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
금천구,30,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
금천구,31,4,0,1.0,0.0,1,4-6세,0.0,0.0784313725490196,0.07142857142857142,19.173669467787114
금천구,32,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
금천구,33,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
금천구,34,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
금천구,35,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
금천구,36,3,0,1.0,0.3333333333333333,3,4-6세,0.0,0.058823529411764705,0.21428571428571427,24.677871148459385
금천구,37,3,0,1.0,0.0,1,4-6세,0.0,0.058823529411764705,0.07142857142857142,18.487394957983195
금천구,38,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
금천구,39,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
금천구,40,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
금천구,41,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
금천구,42,4,0,1.0,0.0,2,4-6세,0.0,0.0784313725490196,0.14285714285714285,20.60224089635854
금천구,43,3,0,1.0,0.0,3,4-6세,0.0,0.058823529411764705,0.21428571428571427,21.344537815126053
금천구,44,1,0,1.0,1.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,27.11484593837535
금천구,45,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
금천구,46,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
금천구,47,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
금천구,48,3,0,1.0,0.6666666666666666,3,4-6세,0.0,0.058823529411764705,0.21428571428571427,28.011204481792717
금천구,49,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
금천구,50,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
금천구,51,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
금천구,52,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
영등포구,1,6,6,1.0,0.0,5,4-6세,1.0,0.11764705882352941,0.35714285714285715,46.260504201680675
영등포구,2,2,2,1.0,0.5,2,4-6세,1.0,0.0392156862745098,0.14285714285714285,44.22969187675071
영등포구,3,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
영등포구,4,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
영등포구,5,2,2,1.0,0.5,2,4-6세,1.0,0.0392156862745098,0.14285714285714285,44.22969187675071
영등포구,6,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
영등포구,7,5,0,1.0,0.0,1,4-6세,0.0,0.09803921568627451,0.07142857142857142,19.859943977591037
영등포구,8,13,0,1.0,0.6153846153846154,1,4-6세,0.0,0.2549019607843137,0.07142857142857142,31.50398620986856
영등포구,9,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
영등포구,10,1,1,1.0,0.0,1,4-6세,1.0,0.0196078431372549,0.07142857142857142,37.11484593837535
영등포구,11,8,8,1.0,1.0,4,4-6세,1.0,0.1568627450980392,0.2857142857142857,56.20448179271709
영등포구,12,9,5,1.0,0.4444444444444444,2,4-6세,0.5555555555555556,0.17647058823529413,0.14285714285714285,39.58916900093371
영등포구,13,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
영등포구,14,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
영등포구,15,4,2,1.0,0.0,4,4-6세,0.5,0.0784313725490196,0.2857142857142857,33.459383753501406
영등포구,16,2,2,1.0,0.5,2,4-6세,1.0,0.0392156862745098,0.14285714285714285,44.22969187675071
영등포구,17,10,3,1.0,0.0,4,4-6세,0.3,0.19607843137254902,0.2857142857142857,33.57703081232493
영등포구,18,12,7,1.0,0.08333333333333333,6,4-6세,0.5833333333333334,0.23529411764705882,0.42857142857142855,44.30672268907563
영등포구,19,11,7,1.0,0.0,5,4-6세,0.6363636363636364,0.21568627450980393,0.35714285714285715,42.419149477973015
영등포구,20,10,7,1.0,0.5,5,4-6세,0.7,0.19607843137254902,0.35714285714285715,48.00560224089636
영등포구,21,4,2,1.0,0.0,4,4-6세,0.5,0.0784313725490196,0.2857142857142857,33.459383753501406
영등포구,22,2,0,1.0,1.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,29.229691876750703
영등포구,23,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
영등포구,24,5,0,1.0,0.4,4,4-6세,0.0,0.09803921568627451,0.2857142857142857,28.14565826330532
영등포구,25,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
영등포구,26,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
영등포구,27,2,0,1.0,0.5,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,24.229691876750703
영등포구,28,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
영등포구,29,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
영등포구,30,2,0,1.0,0.5,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,24.229691876750703
영등포구,31,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
영등포구,32,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
영등포구,33,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
영등포구,34,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
영등포구,35,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
영등포구,36,3,0,1.0,0.0,3,4-6세,0.0,0.058823529411764705,0.21428571428571427,21.344537815126053
영등포구,37,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
영등포구,38,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
영등포구,39,2,0,1.0,0.5,1,4-6세,0.0,0.0392156862745098,0.07142857142857142,22.801120448179272
영등포구,40,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
영등포구,41,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
영등포구,42,4,0,1.0,0.0,4,4-6세,0.0,0.0784313725490196,0.2857142857142857,23.4593837535014
영등포구,43,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
영등포구,44,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
영등포구,45,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
영등포구,46,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
영등포구,47,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
영등포구,48,4,0,1.0,0.5,3,4-6세,0.0,0.0784313725490196,0.21428571428571427,27.030812324929972
영등포구,49,2,1,1.0,0.5,2,4-6세,0.5,0.0392156862745098,0.14285714285714285,34.2296918767507
영등포구,50,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
영등포구,51,7,6,1.0,0.14285714285714285,2,4-6세,0.8571428571428571,0.13725490196078433,0.14285714285714285,41.23249299719888
영등포구,52,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
동작구,1,12,5,1.0,0.0,3,4-6세,0.4166666666666667,0.23529411764705882,0.21428571428571427,35.85434173669468
동작구,2,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
동작구,3,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
동작구,4,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
동작구,5,3,2,1.0,0.3333333333333333,2,4-6세,0.6666666666666666,0.058823529411764705,0.14285714285714285,36.58263305322129
동작구,6,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
동작구,7,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
동작구,8,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
동작구,9,3,0,1.0,0.0,2,4-6세,0.0,0.058823529411764705,0.14285714285714285,19.915966386554622
동작구,10,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
동작구,11,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
동작구,12,4,2,1.0,0.25,3,4-6세,0.5,0.0784313725490196,0.21428571428571427,34.530812324929975
동작구,13,3,1,1.0,0.0,3,4-6세,0.3333333333333333,0.058823529411764705,0.21428571428571427,28.011204481792717
동작구,14,3,2,1.0,0.0,2,4-6세,0.6666666666666666,0.058823529411764705,0.14285714285714285,33.24929971988796
동작구,15,2,0,1.0,0.0,1,4-6세,0.0,0.0392156862745098,0.07142857142857142,17.801120448179272
동작구,16,5,5,1.0,0.0,2,4-6세,1.0,0.09803921568627451,0.14285714285714285,41.28851540616246
동작구,17,5,3,1.0,0.0,5,4-6세,0.6,0.09803921568627451,0.35714285714285715,37.57422969187675
동작구,18,12,6,1.0,0.25,6,4-6세,0.5,0.23529411764705882,0.42857142857142855,44.30672268907564
동작구,19,7,5,1.0,0.0,4,4-6세,0.7142857142857143,0.13725490196078433,0.2857142857142857,39.80392156862745
동작구,20,24,21,1.0,0.8333333333333334,7,4-6세,0.875,0.47058823529411764,0.5,67.30392156862746
동작구,21,4,1,1.0,0.5,3,4-6세,0.25,0.0784313725490196,0.21428571428571427,32.030812324929975
동작구,22,2,1,1.0,0.0,2,4-6세,0.5,0.0392156862745098,0.14285714285714285,29.229691876750703
동작구,23,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
동작구,24,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
동작구,25,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
동작구,26,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
동작구,27,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
동작구,28,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
동작구,29,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
동작구,30,1,0,1.0,1.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,27.11484593837535
동작구,31,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
동작구,32,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
동작구,33,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
동작구,34,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
동작구,35,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
동작구,36,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
동작구,37,1,0,1.0,1.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,27.11484593837535
동작구,38,2,0,1.0,0.0,2,4-6세,0.0,0.0392156862745098,0.14285714285714285,19.229691876750703
동작구,39,1,0,1.0,0.0,1,4-6세,0.0,0.0196078431372549,0.07142857142857142,17.11484593837535
동작구,40,3,3,1.0,0.0,1,4-6세,1.0,0.058823529411764705,0.07142857142857142,38.4873949579832
동작구,41,0,0,0.0,0.0,0,4-6세,0.0,0.0,0.0,0.0
